molecule_chembl_id,canonical_smiles,standard_value
CHEMBL1916352,Cc1cc(OCCN2CCOCC2)ccc1-c1c2nccc(-c3ccc(F)cc3F)c2cc[n+]1[O-],422.0
CHEMBL1916353,COCCNC(=O)c1ccc(-c2c3nccc(-c4ccc(F)cc4F)c3cc[n+]2[O-])c(C)c1,1400.0
CHEMBL1916354,Cc1cc(NS(C)(=O)=O)ccc1-c1c2nccc(-c3ccc(F)cc3F)c2cc[n+]1[O-],81.0
CHEMBL1916355,COc1ccccc1-c1ccnc2c(-c3c(F)cccc3F)[n+]([O-])ccc12,77.0
CHEMBL1916356,[O-][n+]1ccc2c(-c3cccc(C(F)(F)F)c3)ccnc2c1-c1c(Cl)cccc1Cl,10000.0
CHEMBL1916357,[O-][n+]1ccc2c(-c3ccc(C(F)(F)F)cc3)ccnc2c1-c1c(Cl)cccc1Cl,10000.0
CHEMBL1916358,[O-][n+]1ccc2c(-c3ccccc3Cl)ccnc2c1-c1c(Cl)cccc1Cl,37.0
CHEMBL1916359,[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)ccnc2c1-c1c(Cl)cccc1Cl,14.0
CHEMBL1738839,[O-][n+]1ccc2c(-c3ccc(F)cc3F)cc(C3CCNCC3)nc2c1-c1c(Cl)cccc1Cl,0.82
CHEMBL1916360,[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)cc(C3CCNCC3)nc2c1-c1c(Cl)cccc1Cl,0.49
CHEMBL1916361,CN1CCC(c2cc(-c3ccc(F)cc3Cl)c3cc[n+]([O-])c(-c4c(Cl)cccc4Cl)c3n2)CC1,0.72
CHEMBL1916519,CC(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3cc[n+]([O-])c(-c4c(Cl)cccc4Cl)c3n2)CC1,0.59
CHEMBL1916520,CC(C)(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3cc[n+]([O-])c(-c4c(Cl)cccc4Cl)c3n2)CC1,0.53
CHEMBL1916521,[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)cc(-c3ccncc3)nc2c1-c1c(Cl)cccc1Cl,29.0
CHEMBL1916522,[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)cc(-c3cccnc3)nc2c1-c1c(Cl)cccc1Cl,14.0
CHEMBL1916523,[O-][n+]1ccc2c(-c3ccccc3Cl)cc(C3CCNCC3)nc2c1-c1c(F)cccc1F,0.27
CHEMBL1916524,CC(=O)N1CCC(c2cc(-c3ccccc3Cl)c3cc[n+]([O-])c(-c4c(F)cccc4F)c3n2)CC1,17.0
CHEMBL1916525,[O-][n+]1ccc2c(-c3ccc(F)cc3F)cc(NC3CCNCC3)nc2c1-c1c(F)cccc1F,0.28
CHEMBL1916526,[O-][n+]1ccc2c(-c3ccccc3Cl)cc(N3CCOCC3)nc2c1-c1c(F)cccc1F,11.0
CHEMBL1916527,[O-][n+]1ccc2c(-c3ccccc3Cl)cc(N3CCNCC3)nc2c1-c1c(Cl)cccc1Cl,0.26
CHEMBL1916528,[O-][n+]1ccc2c(-c3ccccc3Cl)cc(NC3CCNCC3)nc2c1-c1c(Cl)cccc1Cl,0.13
CHEMBL1916529,CN1C(C)(C)CC(Nc2cc(-c3ccccc3Cl)c3cc[n+]([O-])c(-c4c(Cl)cccc4Cl)c3n2)CC1(C)C,0.5
CHEMBL1916530,[O-][n+]1ccc2c(-c3ccccc3Cl)cc(OC3CCNCC3)nc2c1-c1c(Cl)cccc1Cl,0.46
CHEMBL1916531,CCOCCOc1cc(-c2ccccc2Cl)c2cc[n+]([O-])c(-c3c(Cl)cccc3Cl)c2n1,9.0
CHEMBL1614725,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,10000.0
CHEMBL1738942,CC(C)(C)c1cc(NC(=O)Nc2nccs2)n(-c2ccc(CC(=O)O)cc2)n1,135.0
CHEMBL1940499,CCOC(=O)Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2nccs2)cc1,639.0
CHEMBL1940501,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2nc(CCOCc3cccnc3)cs2)cc1,3641.0
CHEMBL1945715,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2nnc(-c3c(F)cccc3F)n2n(C)c1=O,1.3
CHEMBL1945716,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2nnc(-c3c(F)cccc3Cl)n2n(C)c1=O,1.4
CHEMBL1945717,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2nnc(-c3c(C)cccc3F)n2n(C)c1=O,2.0
CHEMBL1945718,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2nnc(-c3cc(F)ccc3Cl)n2n(C)c1=O,6.3
CHEMBL1945719,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2nnc(-c3ccc(F)cc3F)n2n(C)c1=O,16.9
CHEMBL1945720,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1cc2nnc(-c3c(F)cccc3F)n2n(C)c1=O,4.1
CHEMBL1945721,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1cc2nnc(-c3c(F)cccc3Cl)n2n(C)c1=O,1.1
CHEMBL1944649,Cc1cccc(F)c1-c1nnc2cc(-c3cc(C(=O)NC4CC4)cc(F)c3C)c(=O)n(C)n12,2.8
CHEMBL1945722,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2C)cc2nnc(-c3c(F)cccc3F)n21,1.0
CHEMBL1945723,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2C)cc2nnc(-c3c(F)cccc3Cl)n21,1.0
CHEMBL1945724,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2C)cc2nnc(-c3c(C)cccc3F)n21,1.6
CHEMBL1945725,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)cc(F)c2C)cc2nnc(-c3c(F)cccc3F)n21,1.9
CHEMBL1945726,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)cc(F)c2C)cc2nnc(-c3c(F)cccc3Cl)n21,1.2
CHEMBL1945839,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)cc(F)c2C)cc2nnc(-c3c(C)cccc3F)n21,1.0
CHEMBL1089865,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3c(F)cccc3F)c2n(C)c1=O,2.3
CHEMBL1945591,Cc1ccc(C(=O)NC2CC2)cc1-c1ccn2c(-c3c(F)cccc3F)nnc2c1,2.5
CHEMBL1951415,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCCCC2)n1,190.0
CHEMBL183630,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2cscn2)cc1,18.0
CHEMBL2031219,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,35.0
CHEMBL2031220,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1-n1c(C)nc2ccc(N3CCN(C)CC3)cc2c1=O,220.0
CHEMBL2031221,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,89.0
CHEMBL2031222,Cc1ccc(NC(=O)c2ccccc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,15.0
CHEMBL2031223,Cc1ccc(NC(=O)c2ccccc2)cc1-n1c(C)nc2ccc(N3CCN(C)CC3)cc2c1=O,1941.0
CHEMBL2031224,COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,108.0
CHEMBL2031225,COc1cccc(C(=O)Nc2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)c1,65.0
CHEMBL2031226,Cc1ccc(NC(=O)c2cccc(C#N)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,20.0
CHEMBL2031227,Cc1ccc(NC(=O)c2ccc(C#N)cc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,9.0
CHEMBL2031228,Cc1ccc(NC(=O)c2ccc(C#N)cc2)cc1-n1c(C)nc2ccc(N3CCN(C)CC3)cc2c1=O,708.0
CHEMBL2031229,Cc1ccc(NC(=O)c2ccccc2F)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,14.0
CHEMBL2031230,Cc1ccc(NC(=O)c2cccc(F)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,29.0
CHEMBL2031231,Cc1ccc(NC(=O)C2CCOCC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,484.0
CHEMBL2031232,Cc1ccc(NC(=O)C2CCC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,155.0
CHEMBL2031233,Cc1ccc(NC(=O)C2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,108.0
CHEMBL2031234,Cc1ccc(NC(=O)c2cccnc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,525.0
CHEMBL2031235,Cc1ccc(NC(=O)c2ccno2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,25.0
CHEMBL2031236,Cc1ccc(NC(=O)c2cscn2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,181.0
CHEMBL2031237,Cc1ccc(NC(=O)c2cncs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,26.0
CHEMBL2029367,Cc1ccc(NC(=O)c2nccs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2200.0
CHEMBL2031238,Cc1ccc(NC(=O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,9.0
CHEMBL2031239,Cc1ccc(NC(=O)c2ccoc2)cc1-n1c(C)nc2ccc(N3CCN(C)CC3)cc2c1=O,1535.0
CHEMBL2031240,Cc1ccc(C(=O)Nc2ccccc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,347.0
CHEMBL2031241,Cc1ccc(C(=O)Nc2nccs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,72.0
CHEMBL2031242,Cc1csc(NC(=O)c2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)n1,276.0
CHEMBL2031243,Cc1cnc(NC(=O)c2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)s1,2200.0
CHEMBL2031460,Cc1ccc(C(=O)Nc2nncs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,200.0
CHEMBL2031461,Cc1ccc(C(=O)Nc2ccon2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,6.7
CHEMBL2031462,Cc1ccc(C(=O)Nc2ccno2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,11.0
CHEMBL2031463,Cc1ccc(C(=O)NC2CCCC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,692.0
CHEMBL2031464,Cc1ccc(C(=O)NC2CCC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,54.0
CHEMBL2031465,Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,16.0
CHEMBL2031466,Cc1ccc(C(=O)NC(C)C)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,156.0
CHEMBL2031467,CCNC(=O)c1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,83.0
CHEMBL2031468,CNC(=O)c1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,437.0
CHEMBL2031469,Cc1ccc(C(=O)NCC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,261.0
CHEMBL2041956,O=c1c(-c2ccc(F)cc2)c(-c2ccncc2)oc2ccccc12,813.0
CHEMBL2041957,O=c1c(-c2ccc(F)cc2)c(-c2ccnc(Cl)c2)oc2ccccc12,1380.0
CHEMBL2041958,CC(C)Nc1cc(-c2oc3ccccc3c(=O)c2-c2ccc(F)cc2)ccn1,17.0
CHEMBL2041959,CCCCNc1cc(-c2oc3ccccc3c(=O)c2-c2ccc(F)cc2)ccn1,21.0
CHEMBL2041960,COCCCNc1cc(-c2oc3ccccc3c(=O)c2-c2ccc(F)cc2)ccn1,39.0
CHEMBL2041961,CN(C)CCCNc1cc(-c2oc3ccccc3c(=O)c2-c2ccc(F)cc2)ccn1,761.0
CHEMBL2041962,O=c1c(-c2ccc(F)cc2)c(-c2ccnc(NC3CCCCC3)c2)oc2ccccc12,34.0
CHEMBL2041963,O=c1c(-c2ccc(F)cc2)c(-c2ccnc(NC3CCOCC3)c2)oc2ccccc12,45.0
CHEMBL2042121,O=c1c(-c2ccc(F)cc2)c(-c2ccnc(NCc3ccccc3)c2)oc2ccccc12,35.0
CHEMBL2048912,CC(C)(N)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,10000.0
CHEMBL2070489,CCOc1ccc(-c2cc(-c3cnc(NC(C)C)s3)nc(-c3ccccn3)n2)c(Cl)c1,3940.0
CHEMBL2070490,CCOc1ccc(-c2cc(-c3cnc(NC(C)C)s3)nc(-c3ccccc3F)n2)c(Cl)c1,590.0
CHEMBL2070491,CCOc1ccc(-c2cc(-c3cnc(NC(C)C)s3)nc(-c3cnccn3)n2)c(Cl)c1,1999.0
CHEMBL492634,Cc1cccc(-c2[nH]c(Cc3cccc(C(N)=O)c3)nc2-c2ccc3nccnc3c2)n1,480.0
CHEMBL226838,Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3c(c2)OCO3)n1,594.0
CHEMBL2088224,Cc1cccc(-c2sc(NCc3ccccc3F)nc2-c2ccc3ncnn3c2)n1,10000.0
CHEMBL2088223,Cc1cccc(-c2sc(NCc3cccc(C(N)=O)c3)nc2-c2ccc3ncnn3c2)n1,10000.0
CHEMBL2088222,Cc1cccc(-c2sc(NCc3cccc(C#N)c3)nc2-c2ccc3ncnn3c2)n1,10000.0
CHEMBL2088221,Cc1cccc(-c2sc(NCc3ccccc3)nc2-c2ccc3ncnn3c2)n1,8820.0
CHEMBL2088220,Cc1cccc(-c2nc(NCc3ccc(C(N)=O)cc3)sc2-c2ccc3ncnn3c2)n1,10000.0
CHEMBL2088219,Cc1cccc(-c2nc(NCc3cccc(C(N)=O)c3)sc2-c2ccc3ncnn3c2)n1,6190.0
CHEMBL2088218,COc1cc(CNc2nc(-c3cccc(C)n3)c(-c3ccc4ncnn4c3)s2)cc(OC)c1,7990.0
CHEMBL2088217,COc1ccc(CNc2nc(-c3cccc(C)n3)c(-c3ccc4ncnn4c3)s2)cc1OC,10000.0
CHEMBL2088216,COc1cccc(CNc2nc(-c3cccc(C)n3)c(-c3ccc4ncnn4c3)s2)c1OC,10000.0
CHEMBL2088215,Cc1cc(C)cc(CNc2nc(-c3cccc(C)n3)c(-c3ccc4ncnn4c3)s2)c1,10000.0
CHEMBL2088214,Cc1cccc(-c2nc(NCc3cccc(C)c3C)sc2-c2ccc3ncnn3c2)n1,10000.0
CHEMBL2088213,Cc1cccc(-c2nc(NCc3cc(Cl)cc(Cl)c3)sc2-c2ccc3ncnn3c2)n1,10000.0
CHEMBL2087986,Cc1cccc(-c2nc(NCc3ccc(Cl)c(Cl)c3)sc2-c2ccc3ncnn3c2)n1,10000.0
CHEMBL2087985,Cc1cccc(-c2nc(NCc3cccc(Cl)c3Cl)sc2-c2ccc3ncnn3c2)n1,10000.0
CHEMBL2087984,Cc1cccc(-c2nc(NCc3cc(F)cc(F)c3)sc2-c2ccc3ncnn3c2)n1,3820.0
CHEMBL2087983,Cc1cccc(-c2nc(NCc3ccc(F)c(F)c3)sc2-c2ccc3ncnn3c2)n1,3580.0
CHEMBL2087982,Cc1cccc(-c2nc(NCc3cccc(F)c3F)sc2-c2ccc3ncnn3c2)n1,7200.0
CHEMBL2087981,Cc1cccc(-c2nc(NCc3ccccc3OC(F)(F)F)sc2-c2ccc3ncnn3c2)n1,10000.0
CHEMBL2087980,Cc1cccc(-c2nc(NCc3ccccc3C)sc2-c2ccc3ncnn3c2)n1,10000.0
CHEMBL2087979,Cc1cccc(-c2nc(NCc3ccccc3Cl)sc2-c2ccc3ncnn3c2)n1,5860.0
CHEMBL2087978,Cc1cccc(-c2nc(NCc3ccccc3F)sc2-c2ccc3ncnn3c2)n1,10000.0
CHEMBL2087977,Cc1cccc(-c2nc(NCc3ccc(C#N)cc3)sc2-c2ccc3ncnn3c2)n1,10000.0
CHEMBL2087976,Cc1cccc(-c2nc(NCc3ccc(OC(F)(F)F)cc3)sc2-c2ccc3ncnn3c2)n1,10000.0
CHEMBL2087975,COc1ccc(CNc2nc(-c3cccc(C)n3)c(-c3ccc4ncnn4c3)s2)cc1,10000.0
CHEMBL2087974,Cc1ccc(CNc2nc(-c3cccc(C)n3)c(-c3ccc4ncnn4c3)s2)cc1,10000.0
CHEMBL2087973,Cc1cccc(-c2nc(NCc3ccc(Cl)cc3)sc2-c2ccc3ncnn3c2)n1,10000.0
CHEMBL2087972,Cc1cccc(-c2nc(NCc3ccc(F)cc3)sc2-c2ccc3ncnn3c2)n1,9200.0
CHEMBL2087971,Cc1cccc(-c2nc(NCc3cccc(C#N)c3)sc2-c2ccc3ncnn3c2)n1,3780.0
CHEMBL2087970,Cc1cccc(-c2nc(NCc3cccc(OC(F)(F)F)c3)sc2-c2ccc3ncnn3c2)n1,7390.0
CHEMBL2087969,COc1cccc(CNc2nc(-c3cccc(C)n3)c(-c3ccc4ncnn4c3)s2)c1,10000.0
CHEMBL2087968,Cc1cccc(CNc2nc(-c3cccc(C)n3)c(-c3ccc4ncnn4c3)s2)c1,5370.0
CHEMBL2087967,Cc1cccc(-c2nc(NCc3cccc(Cl)c3)sc2-c2ccc3ncnn3c2)n1,3280.0
CHEMBL2087966,Cc1cccc(-c2nc(NCc3cccc(F)c3)sc2-c2ccc3ncnn3c2)n1,3530.0
CHEMBL2087965,Cc1cccc(-c2nc(NCc3ccccc3)sc2-c2ccc3ncnn3c2)n1,5530.0
CHEMBL2148053,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O.Cc1ccc(S(=O)(=O)O)cc1,10000.0
CHEMBL2151321,CC(C)Oc1cc(-n2cnc3ccc(N[C@@H](C)c4ccc(F)cn4)nc32)n[nH]1,13.4
CHEMBL2204532,CN(c1ccc(F)c(NC(=O)c2cccc(OC(C)(C)C#N)c2Cl)c1)c1ccc2nc(NC(=O)C3CC3)sc2n1,45.0
CHEMBL2324926,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5cccnn45)n(C)n3)cc2C(F)(F)F)CC1,24.0
CHEMBL2324925,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5cnccn45)n(C)n3)cc2C(F)(F)F)CC1,35.0
CHEMBL2324924,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc2nccn12,43.0
CHEMBL2324923,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cncc5nccn45)n(C)n3)cc2C(F)(F)F)CC1,35.0
CHEMBL2347053,O=C1Nc2ccccc2/C1=C/c1c[nH]nc1-c1ccccc1[N+](=O)[O-],11.0
CHEMBL2348417,O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,1700.0
CHEMBL2385553,Cc1cccc(-c2nc(-c3ccc([S+](C)[O-])cc3)[nH]c2C2=CCOCC2)c1,73.0
CHEMBL2385552,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(C3=CCOCC3)[nH]2)cc1,454.0
CHEMBL2385551,Cc1cccc(-c2nc(-c3ccc([S+](C)[O-])cc3)[nH]c2-c2ccncc2)c1,24.0
CHEMBL2385557,Cc1cccc(-c2nc(-c3ccc4ccccc4c3F)[nH]c2-c2ccncc2)c1,20.0
CHEMBL2385556,Cc1cccc(-c2nc(-c3ccc(O)cc3)[nH]c2-c2ccncc2)c1,8.4
CHEMBL2385555,Cc1cccc(-c2nc(-c3ccccc3F)[nH]c2-c2ccncc2)c1,4.7
CHEMBL2385554,Cc1cccc(-c2nc(-c3c(F)cccc3F)[nH]c2-c2ccncc2)c1,4.3
CHEMBL2401978,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1cnc(-c2ccccc2Cl)s1,7.0
CHEMBL2401980,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(Cl)cc2)o1,46.0
CHEMBL2401996,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccccn2)s1,41.0
CHEMBL2402003,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc2ccn(C)c2c1,35.0
CHEMBL2402004,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc2ccn(C(C)C)c2c1,34.0
CHEMBL2402002,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc2cc[nH]c2c1,32.0
CHEMBL2402005,CCOC(=O)n1ccc2ccc(C(=O)Nc3cc(C(=O)NC4CC4)ccc3C)cc21,23.0
CHEMBL2401986,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccccc2)s1,14.0
CHEMBL2401997,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2cccnc2)s1,13.0
CHEMBL2401998,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccncc2)s1,11.0
CHEMBL2401982,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2cccc(Cl)c2)s1,8.9
CHEMBL2401992,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(CN(C)C)cc2)s1,8.6
CHEMBL2401984,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(F)cc2)s1,8.0
CHEMBL2402001,Cc1ccc(-c2ccc(C(=O)Nc3cc(C(=O)NC4CC4)ccc3C)s2)cn1,7.7
CHEMBL2401999,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2cncc(F)c2)s1,7.7
CHEMBL2401991,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(CO)cc2)s1,5.4
CHEMBL2401990,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(C#N)cc2)s1,5.0
CHEMBL2401983,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccccc2Cl)s1,4.8
CHEMBL2401989,COc1ccc(-c2ccc(C(=O)Nc3cc(C(=O)NC4CC4)ccc3C)s2)cc1,4.1
CHEMBL2401987,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(O)cc2)s1,4.1
CHEMBL2401979,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1cnn(-c2ncccc2C(F)(F)F)c1C,4.0
CHEMBL2401988,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(N)cc2)s1,4.0
CHEMBL2401993,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(C(=O)N(C)C)cc2)s1,3.8
CHEMBL2401985,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)s1,3.8
CHEMBL2402000,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2cnccc2N2CCOCC2)s1,2.8
CHEMBL2401981,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(Cl)cc2)s1,2.0
CHEMBL2401995,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(C(=O)N3CCCCC3)cc2)s1,0.8
CHEMBL2401994,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)cc2)s1,0.2
CHEMBL2409778,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)nn4c3)ccc2F)n(C)n1,10000.0
CHEMBL2409790,Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)sc4c3)c2)n(C)n1,1000.0
CHEMBL2409781,Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)sc4n3)c2)n(C)n1,1000.0
CHEMBL2409779,Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)cn4c3)c2)n(C)n1,1000.0
CHEMBL2409775,Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)nn4c3)c2)n(C)n1,1000.0
CHEMBL2348996,Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)c2)n(C)n1,1000.0
CHEMBL2436978,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,12050.0
CHEMBL2443026,CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C4CCC5(CC4)OCCO5)CC3)no2)cc1,10.0
CHEMBL2443139,CC(C)Nc1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C)CC3)no2)cc1,10.0
CHEMBL2443138,CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc(N(C)C)cc3)on2)CC1,10.0
CHEMBL2443044,CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc([N+](=O)[O-])cc3)on2)CC1,10.0
CHEMBL3218362,CC(O)c1nc(-c2cccc(CO)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,460.0
CHEMBL3218363,CCc1nc(-c2cccc(CO)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,310.0
CHEMBL3218364,Cc1cccc(-c2nc(C(C)O)sc2-c2ccnc(NC(=O)c3ccccc3)c2)c1,38.0
CHEMBL3218365,CCc1nc(-c2cccc(C(=O)O)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,1500.0
CHEMBL3220548,Nc1c(C(=O)c2ccc(F)cc2F)ccc(=O)n1-c1c(F)cccc1F,1.86
CHEMBL3220549,CC(C)C[C@H](NCCc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)OC1CCCC1,273.0
CHEMBL3220550,Nc1c(C(=O)c2ccc(F)cc2F)ccc(=O)n1-c1c(F)cc(OCCC[C@H](N)C(=O)OC2CCCC2)cc1F,6.5
CHEMBL3220551,CC(C)C[C@H](NCCc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)O,1.2
CHEMBL3220552,Nc1c(C(=O)c2ccc(F)cc2F)ccc(=O)n1-c1c(F)cc(OCCC[C@H](N)C(=O)O)cc1F,1.0
CHEMBL3309549,C[C@H](O)CNc1nccc(-n2ccnc2Cc2cccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)n1,571.0
CHEMBL3120970,C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)nc3nc(N)ccn23)n1)c1ccccc1,1.0
CHEMBL1233024,Fc1ccc(-c2n[nH]cc2-c2ccncc2)cc1,67.0
CHEMBL3310126,Fc1ccc(-c2n[nH]c(CCCc3ccccc3)c2-c2ccncc2)cc1,0.95
