,hv,std.error,Label,,,,,,,,,,
1922,0.000492659,-0.221268643,External,,,,,,,,,,
1923,0.002272536,4.65615522,External,,,,,,,,,,
1924,0.001122789,1.225776693,External,,,,,,,,,,
1925,0.001951965,0.504747408,External,,,,,,,,,,
1926,0.000534211,0.214148789,External,,,,,,,,,,
1927,0.000952699,-0.652743026,External,,,,,,,,,,
1928,0.000928653,-4.458778854,External,,,,,,,,,,
1929,0.000758051,0.262914411,External,,,,,,,,,,
1930,0.000464629,1.211346899,External,,,,,,,,,,
1931,0.000769232,-1.461450057,External,,,,,,,,,,
1932,0.000486033,0.158246232,External,,,,,,,,,,
1933,0.001041453,-1.87335726,External,,,,,,,,,,
1934,0.000469372,-0.424094114,External,,,,,,,,,,
1935,0.000572297,-1.149817074,External,,,,,,,,,,
1936,0.001382651,-2.348575497,External,,,,,,,,,,
1937,0.00109898,-0.129124719,External,,,,,,,,,,
1938,0.001078545,-0.501111819,External,,,,,,,,,,
1939,0.000488848,0.198308414,External,,,,,,,,,,
1940,0.000463506,-0.542623233,External,,,,,,,,,,
1941,0.001393789,1.544061698,External,,,,,,,,,,
1942,0.004161268,0.900652275,External,,,,,,,,,,
1943,0.00066913,0.516425089,External,,,,,,,,,,
1944,0.001434164,-1.468141674,External,,,,,,,,,,
1945,0.000965615,-0.021032317,External,,,,,,,,,,
1946,0.001296807,-1.606351735,External,,,,,,,,,,
1947,0.000504365,-0.220319009,External,,,,,,,,,,
1948,0.00049689,-1.750101166,External,,,,,,,,,,
1949,0.000684359,0.492782895,External,,,,,,,,,,
1950,0.002098455,-2.672867157,External,,,,,,,,,,
1951,0.000492394,0.178456282,External,,,,,,,,,,
1952,0.000486033,0.158246232,External,,,,,,,,,,
1953,0.000457468,-0.192703293,External,,,,,,,,,,
1954,0.000520737,-0.308265248,External,,,,,,,,,,
1955,0.000463506,-1.14899726,External,,,,,,,,,,
1956,0.000524559,-0.918286533,External,,,,,,,,,,
1957,0.0004942,0.485052807,External,,,,,,,,,,
1958,0.000484715,-0.756703305,External,,,,,,,,,,
1959,0.001050309,1.553021311,External,,,,,,,,,,
1960,0.002148846,2.216115946,External,,,,,,,,,,
1961,0.001078545,-1.366471758,External,,,,,,,,,,
1962,0.000563552,0.454063081,External,,,,,,,,,,
1963,0.000557877,-0.713505625,External,,,,,,,,,,
1964,0.002124925,3.941094689,External,,,,,,,,,,
1965,0.000457629,-0.631845812,External,,,,,,,,,,
1966,0.000793014,-0.001637292,External,,,,,,,,,,
1967,0.000459173,-0.052492343,External,,,,,,,,,,
1968,0.004161268,7.140872706,External,,,,,,,,,,
1969,0.000788411,0.635381147,External,,,,,,,,,,
1970,0.000481441,-0.348794611,External,,,,,,,,,,
1971,0.000735593,1.1199799,External,,,,,,,,,,
1972,0.001962976,0.085794904,External,,,,,,,,,,
1973,0.000501116,0.316486986,External,,,,,,,,,,
1974,0.001747155,-1.049819837,External,,,,,,,,,,
1975,0.000589915,2.41846647,External,,,,,,,,,,
1976,0.000501898,-0.061047974,External,,,,,,,,,,
1977,0.001382651,-2.775217382,External,,,,,,,,,,
1978,0.000906701,-1.100015129,External,,,,,,,,,,
1979,0.000720276,0.154584994,External,,,,,,,,,,
1980,0.001120878,-0.959833284,External,,,,,,,,,,
1981,0.000547597,0.047508445,External,,,,,,,,,,
1982,0.001562671,-1.574766668,External,,,,,,,,,,
1983,0.000469372,-0.807430003,External,,,,,,,,,,
1984,0.000466673,0.249294679,External,,,,,,,,,,
1985,0.000753132,0.406133917,External,,,,,,,,,,
1986,0.000587558,-0.583112125,External,,,,,,,,,,
1987,0.000859234,-3.254038928,External,,,,,,,,,,
1988,0.000587143,0.376940176,External,,,,,,,,,,
1989,0.000576871,1.16619896,External,,,,,,,,,,
1990,0.000457814,0.774702367,External,,,,,,,,,,
1991,0.000720276,-1.122807603,External,,,,,,,,,,
1992,0.000523564,0.565668896,External,,,,,,,,,,
1993,0.000457532,0.023411432,External,,,,,,,,,,
1994,0.003132998,0.185074096,External,,,,,,,,,,
1995,0.00187735,-1.583993349,External,,,,,,,,,,
1996,0.00187735,-1.583993349,External,,,,,,,,,,
1997,0.002272536,1.098834792,External,,,,,,,,,,
1998,0.000760707,3.408376742,External,,,,,,,,,,
1999,0.001041453,-1.463923448,External,,,,,,,,,,
2000,0.001008588,-2.187045227,External,,,,,,,,,,
2001,0.00077378,1.772664485,External,,,,,,,,,,
2002,0.000457513,-0.651540904,External,,,,,,,,,,
2003,0.000463506,-1.289959752,External,,,,,,,,,,
2004,0.002187208,1.070537271,External,,,,,,,,,,
2005,0.000459338,-0.056996016,External,,,,,,,,,,
2006,0.000626382,0.121573812,External,,,,,,,,,,
2007,0.000501898,-0.379827953,External,,,,,,,,,,
2008,0.001645424,-0.992019136,External,,,,,,,,,,
2009,0.000607164,1.429720275,External,,,,,,,,,,
2010,0.001382651,-1.735190798,External,,,,,,,,,,
2011,0.000793014,-1.271455989,External,,,,,,,,,,
2012,0.00109898,-0.131927475,External,,,,,,,,,,
2013,0.004161268,1.648547997,External,,,,,,,,,,
2014,0.000682815,0.317448636,External,,,,,,,,,,
2015,0.000473627,1.201025812,External,,,,,,,,,,
2016,0.000877089,-0.185018333,External,,,,,,,,,,
2017,0.000906701,-1.001974956,External,,,,,,,,,,
2018,0.000572297,-0.677938382,External,,,,,,,,,,
2019,0.000458072,-0.188113535,External,,,,,,,,,,
2020,0.000475837,0.293088285,External,,,,,,,,,,
2021,0.000457476,0.273386318,External,,,,,,,,,,
2022,0.001144427,-1.168355942,External,,,,,,,,,,
2023,0.000648793,-0.57380645,External,,,,,,,,,,
2024,0.000561628,0.14453729,External,,,,,,,,,,
2025,0.000812889,-0.363180648,External,,,,,,,,,,
2026,0.000928653,-0.10994939,External,,,,,,,,,,
2027,0.000726464,0.951857749,External,,,,,,,,,,
2028,0.000682144,-0.889734632,External,,,,,,,,,,
2029,0.001462829,2.588952774,External,,,,,,,,,,
2030,0.001050309,1.543805692,External,,,,,,,,,,
2031,0.00053751,-1.754103555,External,,,,,,,,,,
2032,0.00048235,0.692533538,External,,,,,,,,,,
2033,0.001550321,1.910933053,External,,,,,,,,,,
2034,0.001245652,1.117357897,External,,,,,,,,,,
2035,0.001876816,-0.20541615,External,,,,,,,,,,
2036,0.000457474,0.486134118,External,,,,,,,,,,
2037,0.000488352,-0.481127422,External,,,,,,,,,,
2038,0.000457814,-0.232682025,External,,,,,,,,,,
2039,0.000501898,-1.712517764,External,,,,,,,,,,
2040,0.002272536,2.583542061,External,,,,,,,,,,
2041,0.000587558,-0.043595229,External,,,,,,,,,,
2042,0.001169853,-1.135878804,External,,,,,,,,,,
2043,0.000769232,-1.864274278,External,,,,,,,,,,
2044,0.000819958,-0.6233384,External,,,,,,,,,,
2045,0.001382651,-1.719126062,External,,,,,,,,,,
2046,0.00054139,0.579851517,External,,,,,,,,,,
2047,0.000652562,0.314417794,External,,,,,,,,,,
2048,0.000689723,0.83944635,External,,,,,,,,,,
2049,0.000542391,1.530203731,External,,,,,,,,,,
2050,0.00082727,-0.657282841,External,,,,,,,,,,
2051,0.00080605,-1.028221717,External,,,,,,,,,,
2052,0.000793014,-0.492961311,External,,,,,,,,,,
2053,0.000492394,-1.156813041,External,,,,,,,,,,
2054,0.002272536,1.733390841,External,,,,,,,,,,
2055,0.000458916,-0.018913733,External,,,,,,,,,,
2056,0.002272536,3.275973743,External,,,,,,,,,,
2057,0.000534211,-0.23412439,External,,,,,,,,,,
2058,0.000780766,-2.261080228,External,,,,,,,,,,
2059,0.000457771,1.790280187,External,,,,,,,,,,
2060,0.000788411,0.635381147,External,,,,,,,,,,
2061,0.000513295,0.751948223,External,,,,,,,,,,
2062,0.000685897,0.905955663,External,,,,,,,,,,
2063,0.000575268,0.973296387,External,,,,,,,,,,
2064,0.000492394,0.21159383,External,,,,,,,,,,
2065,0.000477396,0.602913664,External,,,,,,,,,,
2066,0.001645424,-2.548686335,External,,,,,,,,,,
2067,0.000834837,-1.487529804,External,,,,,,,,,,
2068,0.000513733,0.299071864,External,,,,,,,,,,
2069,0.000457629,-1.863266913,External,,,,,,,,,,
2070,0.002054439,-1.958558054,External,,,,,,,,,,
2071,0.000928653,-0.757689334,External,,,,,,,,,,
2072,0.000769232,-0.156833608,External,,,,,,,,,,
2073,0.000877089,-0.752625173,External,,,,,,,,,,
2074,0.000998186,1.281906874,External,,,,,,,,,,
2075,0.001747155,-0.902641197,External,,,,,,,,,,
2076,0.000470404,0.002188485,External,,,,,,,,,,
2077,0.000648793,-0.57380645,External,,,,,,,,,,
2078,0.000769232,-0.617643901,External,,,,,,,,,,
2079,0.000915999,1.970850184,External,,,,,,,,,,
2080,0.000501898,1.256687939,External,,,,,,,,,,
2081,0.002321696,-0.594105285,External,,,,,,,,,,
2082,0.000559098,-0.634901729,External,,,,,,,,,,
2083,0.001645424,-1.097299761,External,,,,,,,,,,
2084,0.002148846,2.216115946,External,,,,,,,,,,
2085,0.00049689,-0.392894592,External,,,,,,,,,,
2086,0.00048418,0.085008173,External,,,,,,,,,,
2087,0.000535642,-1.290503119,External,,,,,,,,,,
2088,0.000706958,1.839571332,External,,,,,,,,,,
2089,0.000465973,-0.73321281,External,,,,,,,,,,
2090,0.000618665,0.759868015,External,,,,,,,,,,
2091,0.000513733,-1.179073895,External,,,,,,,,,,
2092,0.000703261,1.990441609,External,,,,,,,,,,
2093,0.000859234,-0.519200074,External,,,,,,,,,,
2094,0.000834837,-0.002721961,External,,,,,,,,,,
2095,0.000457814,2.266375643,External,,,,,,,,,,
2096,0.000479651,-1.287300518,External,,,,,,,,,,
2097,0.001169853,-2.749068773,External,,,,,,,,,,
2098,0.002272536,1.224853845,External,,,,,,,,,,
2099,0.000720276,-2.086415563,External,,,,,,,,,,
2100,0.000475837,-0.004003209,External,,,,,,,,,,
2101,0.000458283,0.648746885,External,,,,,,,,,,
2102,0.000728586,-0.565493122,External,,,,,,,,,,
2103,0.001357512,0.752887332,External,,,,,,,,,,
2104,0.000581561,0.614626879,External,,,,,,,,,,
2105,0.00061427,0.182382044,External,,,,,,,,,,
2106,0.001493403,-1.440540672,External,,,,,,,,,,
2107,0.000605366,-0.20865663,External,,,,,,,,,,
2108,0.002146402,-1.018099789,External,,,,,,,,,,
2109,0.0004713,0.096894157,External,,,,,,,,,,
2110,0.001337254,-0.581756599,External,,,,,,,,,,
2111,0.000529456,0.920585928,External,,,,,,,,,,
2112,0.000782101,-0.609836826,External,,,,,,,,,,
2113,0.000605366,-0.10090345,External,,,,,,,,,,
2114,0.001348116,2.412560805,External,,,,,,,,,,
2115,0.002272536,4.90124241,External,,,,,,,,,,
2116,0.000492394,0.178456282,External,,,,,,,,,,
2117,0.000651527,-1.289686326,External,,,,,,,,,,
2118,0.001078545,-1.349811245,External,,,,,,,,,,
2119,0.001087677,0.46776234,External,,,,,,,,,,
2120,0.001249424,3.500972575,External,,,,,,,,,,
2121,0.000752698,2.086351588,External,,,,,,,,,,
2122,0.00049689,-0.52048183,External,,,,,,,,,,
2123,0.001078545,-2.345508986,External,,,,,,,,,,
2124,0.000514291,-0.724663667,External,,,,,,,,,,
2125,0.001078545,-1.755123098,External,,,,,,,,,,
2126,0.000928653,-1.604641918,External,,,,,,,,,,
2127,0.000611616,0.318225439,External,,,,,,,,,,
2128,0.001050309,0.714309179,External,,,,,,,,,,
2129,0.000778277,0.33143374,External,,,,,,,,,,
2130,0.000535203,1.511891636,External,,,,,,,,,,
2131,0.001654184,0.630657117,External,,,,,,,,,,
2132,0.000501898,-0.951587576,External,,,,,,,,,,
2133,0.001030272,3.042289283,External,,,,,,,,,,
2134,0.001059415,-0.352177855,External,,,,,,,,,,
2135,0.000972189,2.282444963,External,,,,,,,,,,
2136,0.000488352,-0.00512097,External,,,,,,,,,,
2137,0.002272536,4.617725345,External,,,,,,,,,,
2138,0.002272536,4.65615522,External,,,,,,,,,,
2139,0.00045858,-0.069819789,External,,,,,,,,,,
2140,0.00048418,0.107825127,External,,,,,,,,,,
2141,0.000462428,0.645648125,External,,,,,,,,,,
2142,0.000652562,1.025701548,External,,,,,,,,,,
2143,0.000928653,-0.461188945,External,,,,,,,,,,
2144,0.000481441,-0.348794611,External,,,,,,,,,,
2145,0.000699537,0.595971184,External,,,,,,,,,,
2146,0.001169853,-1.280295549,External,,,,,,,,,,
2147,0.000475837,0.151049651,External,,,,,,,,,,
2148,0.000627347,1.147654769,External,,,,,,,,,,
2149,0.001714188,-0.126206079,External,,,,,,,,,,
2150,0.004161268,7.114957854,External,,,,,,,,,,
2151,0.000652562,0.165923089,External,,,,,,,,,,
2152,0.000458027,-0.959658088,External,,,,,,,,,,
2153,0.000682144,-0.209308089,External,,,,,,,,,,
2154,0.004161268,1.576301993,External,,,,,,,,,,
2155,0.000651527,-2.553849897,External,,,,,,,,,,
2156,0.000478765,-0.059476455,External,,,,,,,,,,
2157,0.000906701,0.27733507,External,,,,,,,,,,
2158,0.000464629,1.268057449,External,,,,,,,,,,
2159,0.000639266,0.653006501,External,,,,,,,,,,
2160,0.004161268,0.611947339,External,,,,,,,,,,
2161,0.001018554,0.472665881,External,,,,,,,,,,
2162,0.001050309,-0.653904468,External,,,,,,,,,,
2163,0.003090552,4.27558601,External,,,,,,,,,,
2164,0.001078545,-0.861270563,External,,,,,,,,,,
2165,0.002272536,0.372115596,External,,,,,,,,,,
2166,0.000793014,-0.492961311,External,,,,,,,,,,
2167,0.000462185,-0.018583081,External,,,,,,,,,,
2168,0.002639918,1.794525415,External,,,,,,,,,,
2169,0.000501898,-0.789785426,External,,,,,,,,,,
2170,0.00073831,0.194698229,External,,,,,,,,,,
2171,0.000859234,-0.519200074,External,,,,,,,,,,
2172,0.00090074,1.803723376,External,,,,,,,,,,
2173,0.000462185,-0.018583081,External,,,,,,,,,,
2174,0.00047446,0.069769262,External,,,,,,,,,,
2175,0.000643458,2.204870177,External,,,,,,,,,,
2176,0.000993497,-0.607474704,External,,,,,,,,,,
2177,0.003132998,1.685364379,External,,,,,,,,,,
2178,0.000524262,1.075894147,External,,,,,,,,,,
2179,0.000744096,-0.362752889,External,,,,,,,,,,
2180,0.00077378,1.772664485,External,,,,,,,,,,
2181,0.002603926,1.400771868,External,,,,,,,,,,
2182,0.000682144,-1.565708043,External,,,,,,,,,,
2183,0.000458408,0.466212614,External,,,,,,,,,,
2184,0.004161268,5.040979515,External,,,,,,,,,,
2185,0.001296807,-1.407704903,External,,,,,,,,,,
2186,0.001008588,-2.187045227,External,,,,,,,,,,
